USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
MO	29029950301	22985582	5935213	8.875	2.292	38.0289933	-92.8504354
MO	29029950302	19786532	5630069	7.64	2.174	38.0951073	-92.8058624
MO	29029950401	24849944	2138092	9.595	0.826	38.0380908	-92.743757
MO	29029950402	24785003	5072232	9.57	1.958	38.0436638	-92.7952318
MO	29029950500	22197956	828681	8.571	0.32	38.0069891	-92.7574792
MO	29029950600	141053361	14211056	54.461	5.487	38.0615557	-92.6453689
MO	29029950701	161942314	14473273	62.526	5.588	38.12402	-92.9319852
MO	29029950702	107893183	12212164	41.658	4.715	38.1851719	-93.0431196
MO	29029950801	338590200	2863834	130.73	1.106	37.9938244	-92.9839183
MO	29029950802	215472086	4380832	83.194	1.691	37.931234	-92.7662508
MO	29029950900	447419770	275842	172.75	0.107	37.9314764	-92.5331514
MO	29029951101	23600242	10381098	9.112	4.008	38.1626803	-92.69364
MO	29029951102	25406863	8794703	9.81	3.396	38.115686	-92.7518067
MO	29029951201	34887474	9653678	13.47	3.727	38.1621767	-92.8433476
MO	29029951202	20964738	6598166	8.095	2.548	38.1627505	-92.7819625
MO	29031880100	436445803	5313923	168.513	2.052	37.5245454	-89.6693572
MO	29031880200	190390220	148384	73.51	0.057	37.4294958	-89.7693586
MO	29031880300	441133224	1269339	170.322	0.49	37.264552	-89.7612606
MO	29031880401	23971966	76472	9.256	0.03	37.4114418	-89.674448
MO	29031880402	15173556	0	5.859	0.	37.3644159	-89.6811005
MO	29031880501	13232609	6019	5.109	0.002	37.3957683	-89.6424147
MO	29031880502	20649213	5596	7.973	0.002	37.3553815	-89.6390361
MO	29031880600	189320210	6870364	73.097	2.653	37.3970572	-89.5237062
MO	29031880700	8207528	24097	3.169	0.009	37.3412445	-89.5441737
MO	29031880800	1592174	0	0.615	0.	37.3117868	-89.5327126
MO	29031880900	3070838	814377	1.186	0.314	37.320625	-89.5113124
MO	29031881000	1240614	509236	0.479	0.197	37.3056621	-89.5214905
MO	29031881100	3414905	0	1.319	0.	37.3143397	-89.5449659
MO	29031881200	11638514	121280	4.494	0.047	37.3385015	-89.5713585
MO	29031881301	6384173	16238	2.465	0.006	37.3249344	-89.5785388
MO	29031881302	3089809	0	1.193	0.	37.3104412	-89.5626336
MO	29031881400	23656001	4443789	9.134	1.716	37.2663706	-89.5347226
MO	29031881500	103663038	665850	40.025	0.257	37.269969	-89.6155449
MO	29031881600	2076823	0	0.802	0.	37.2975341	-89.5442219
MO	29033960100	770270041	11770877	297.403	4.545	39.434964	-93.3550794
MO	29033960200	976214587	5403495	376.919	2.086	39.4258057	-93.6299611
MO	29033960300	52577262	359020	20.3	0.139	39.3526472	-93.4934225
MO	29035960100	599565906	1811676	231.494	0.699	36.9277092	-90.8244149
MO	29035960200	714486534	2493310	275.865	0.963	36.9451419	-91.0814141
MO	29037060001	15740569	506275	6.077	0.195	38.8388435	-94.580513
MO	29037060003	3034791	37185	1.172	0.014	38.8226256	-94.5033431
MO	29037060004	8813130	12444	3.403	0.005	38.8313667	-94.5150964
MO	29037060100	5008106	47566	1.934	0.018	38.8323206	-94.5495699
MO	29037060202	19521727	13213	7.537	0.005	38.8025309	-94.571429
MO	29037060305	14467907	122941	5.586	0.047	38.7778643	-94.4769501
MO	29037060306	5816728	222728	2.246	0.086	38.8050762	-94.4773001
MO	29037060307	9436692	491499	3.644	0.19	38.8198627	-94.4641406
MO	29037060308	27411492	110829	10.584	0.043	38.7742145	-94.430896
MO	29037060309	19315724	28630	7.458	0.011	38.8207185	-94.4295683
MO	29037060401	2704944	693920	1.044	0.268	38.8286931	-94.3865876
MO	29037060402	87194550	3374259	33.666	1.303	38.7861938	-94.3512169
MO	29037060500	192166314	1500952	74.196	0.58	38.7585474	-94.1957866
MO	29037060601	10402100	326491	4.016	0.126	38.7977353	-94.2544758
MO	29037060602	10323762	168424	3.986	0.065	38.7927168	-94.2684841
MO	29037060700	232427309	1627431	89.741	0.628	38.6302433	-94.1987234
MO	29037060800	242895758	898602	93.783	0.347	38.6123778	-94.4116068
MO	29037060904	8362702	203503	3.229	0.079	38.6632351	-94.3480854
MO	29037061001	135393875	507974	52.276	0.196	38.7239212	-94.5428222
MO	29037061002	61904252	209509	23.901	0.081	38.7106086	-94.4453491
MO	29037061100	343587312	2036587	132.66	0.786	38.5701483	-94.5169684
MO	29037061200	323353985	1701677	124.848	0.657	38.50768	-94.2195067
MO	29037061300	17220648	56365	6.649	0.022	38.792154	-94.5089369
MO	29037061400	7718939	64184	2.98	0.025	38.6452299	-94.3526644
MO	29039870101	375106085	24103612	144.829	9.306	37.7315833	-93.6925364
MO	29039870102	580855319	3125396	224.27	1.207	37.7376415	-93.955552
MO	29039870200	77037179	576193	29.744	0.222	37.8610599	-94.0153782
MO	29039870300	195872320	34832620	75.627	13.449	37.6274154	-93.8205755
MO	29041470100	894275796	20386920	345.282	7.871	39.6213115	-92.9848524
MO	29041470200	603579461	15637199	233.043	6.038	39.4350217	-93.0422262
MO	29041470300	447686737	4329188	172.853	1.672	39.4085029	-92.8068549
MO	29043020101	112846384	274596	43.57	0.106	37.0425387	-93.5500429
MO	29043020102	115303861	295585	44.519	0.114	37.044562	-93.4402232
MO	29043020201	53506018	534108	20.659	0.206	37.0537493	-93.355473
MO	29043020202	15515418	56809	5.991	0.022	37.0675885	-93.3101223
MO	29043020204	13707344	53047	5.292	0.02	37.0190876	-93.2873917
MO	29043020205	23096061	24043	8.917	0.009	36.9999711	-93.3121159
MO	29043020206	3938235	504	1.521	0.	37.0505307	-93.2836807
MO	29043020207	11609797	60638	4.483	0.023	37.0748795	-93.278326
MO	29043020302	22641760	87256	8.742	0.034	37.0271515	-93.1722187
MO	29043020303	57812751	70444	22.322	0.027	36.9695567	-93.2225765
MO	29043020304	16890356	273621	6.521	0.106	37.0130903	-93.237575
MO	29043020307	15678102	26133	6.053	0.01	37.072036	-93.2474104
MO	29043020308	7469075	10032	2.884	0.004	37.0372722	-93.2455059
MO	29043020309	6377581	6215	2.462	0.002	37.0470152	-93.2216521
MO	29043020310	35285997	336073	13.624	0.13	37.0633471	-93.1882302
MO	29043020401	247020876	782645	95.375	0.302	37.0226907	-93.0059365
MO	29043020402	91180564	59730	35.205	0.023	36.9842643	-93.1063762
MO	29043020501	153117342	37825	59.119	0.015	36.886217	-93.2921889
MO	29043020502	454136410	59895	175.343	0.023	36.8815158	-93.0619475
MO	29045950100	786427163	6091377	303.641	2.352	40.4356008	-91.8133944
MO	29045950200	401836977	11366998	155.15	4.389	40.3459287	-91.5890069
MO	29045950300	118660586	1237601	45.815	0.478	40.4231523	-91.717774
MO	29047020201	4291310	3784	1.657	0.001	39.1595021	-94.566099
MO	29047020202	6598878	0	2.548	0.	39.1737247	-94.5893094
MO	29047020300	5711112	17775	2.205	0.007	39.1905718	-94.5719226
MO	29047020400	2776938	0	1.072	0.	39.1786542	-94.5522179
MO	29047020500	5044334	15162	1.948	0.006	39.1626227	-94.5448286
MO	29047020602	6157256	582510	2.377	0.225	39.1628842	-94.5129927
MO	29047020603	4821074	0	1.861	0.	39.1906689	-94.5038225
MO	29047020604	4699263	15866	1.814	0.006	39.1768989	-94.5138858
MO	29047020802	4522048	12424	1.746	0.005	39.2319081	-94.4548313
MO	29047020803	2945287	0	1.137	0.	39.2153552	-94.4839933
MO	29047020901	5482752	9163	2.117	0.004	39.1926537	-94.5350321
MO	29047020902	4908943	0	1.895	0.	39.2053607	-94.5095543
MO	29047021001	3245439	2927	1.253	0.001	39.203321	-94.5747027
MO	29047021003	2539479	0	0.98	0.	39.2024717	-94.5393956
MO	29047021004	2044039	0	0.789	0.	39.2031115	-94.5557208
MO	29047021101	4611525	0	1.781	0.	39.2220176	-94.576159
MO	29047021103	3470487	0	1.34	0.	39.228987	-94.5478043
MO	29047021104	2515407	9740	0.971	0.004	39.2173782	-94.5387732
MO	29047021105	2308645	0	0.891	0.	39.2178109	-94.5572015
MO	29047021204	3081494	10322	1.19	0.004	39.2081244	-94.5932301
MO	29047021208	5261373	11766	2.031	0.005	39.2358034	-94.5924749
MO	29047021209	4618481	0	1.783	0.	39.2405592	-94.5571006
MO	29047021210	8381226	3935	3.236	0.002	39.2283829	-94.5158332
MO	29047021211	2905780	0	1.122	0.	39.2530182	-94.5647481
MO	29047021212	11061337	15983	4.271	0.006	39.2581856	-94.5365818
MO	29047021213	2643724	557	1.021	0.	39.2553031	-94.5820104
MO	29047021214	3229631	0	1.247	0.	39.2603911	-94.5944524
MO	29047021303	19684099	12261	7.6	0.005	39.2869383	-94.5311788
MO	29047021307	8393212	5816	3.241	0.002	39.2343799	-94.4829161
MO	29047021309	12746451	52191	4.921	0.02	39.2572345	-94.4801225
MO	29047021311	3694046	0	1.426	0.	39.2947151	-94.4957115
MO	29047021312	9075947	9690	3.504	0.004	39.2782052	-94.4866291
MO	29047021313	8294243	13490	3.202	0.005	39.2787116	-94.5786945
MO	29047021314	8669929	37463	3.347	0.014	39.299505	-94.5776471
MO	29047021401	10132897	0	3.912	0.	39.2654997	-94.4145837
MO	29047021403	2870160	0	1.108	0.	39.2421032	-94.4224115
MO	29047021404	4141583	46219	1.599	0.018	39.2561736	-94.4357983
MO	29047021601	4947346	0	1.91	0.	39.2284635	-94.4018372
MO	29047021602	176318548	4057453	68.077	1.567	39.2544062	-94.3121124
MO	29047021701	24766919	89957	9.563	0.035	39.3618758	-94.2527793
MO	29047021703	7371716	0	2.846	0.	39.3617307	-94.222506
MO	29047021704	19263051	111857	7.438	0.043	39.3195938	-94.2356788
MO	29047021806	99666861	649894	38.482	0.251	39.4094333	-94.2942318
MO	29047021807	14334298	0	5.535	0.	39.3043132	-94.4492786
MO	29047021808	11840834	0	4.572	0.	39.283626	-94.4448238
MO	29047021809	106005321	2144233	40.929	0.828	39.4210763	-94.4123608
MO	29047021810	53894819	281786	20.809	0.109	39.3442546	-94.4404331
MO	29047021811	61406799	40102	23.709	0.015	39.3383937	-94.3426281
MO	29047021812	4951279	0	1.912	0.	39.36001	-94.3586337
MO	29047021900	122114773	16001186	47.149	6.178	39.424373	-94.5232811
MO	29047022000	27263149	216460	10.526	0.084	39.3858343	-94.576187
MO	29047022100	16143010	1918316	6.233	0.741	39.1350616	-94.5750056
MO	29047022200	44086717	1839571	17.022	0.71	39.1630328	-94.4518867
MO	29047022301	12603980	3303	4.866	0.001	39.2084108	-94.4171442
MO	29047022302	15346593	265645	5.925	0.103	39.2094515	-94.4515393
MO	29049960100	21386773	68510	8.257	0.026	39.7273376	-94.2474796
MO	29049960201	54847451	506295	21.177	0.195	39.4974511	-94.3181177
MO	29049960202	300045310	402335	115.848	0.155	39.6077092	-94.2672515
MO	29049960300	369791658	587978	142.777	0.227	39.6065667	-94.4103988
MO	29049960400	338978568	10199791	130.88	3.938	39.6008528	-94.5269406
MO	29051010300	9809676	894852	3.788	0.346	38.5565736	-92.1284232
MO	29051010401	12769675	24549	4.93	0.009	38.5336954	-92.1953654
MO	29051010402	17518787	439449	6.764	0.17	38.5304102	-92.1406905
MO	29051010500	4277306	0	1.651	0.	38.5629772	-92.1795209
MO	29051010600	4161320	48953	1.607	0.019	38.5720067	-92.1921091
MO	29051010701	24532906	88342	9.472	0.034	38.5657481	-92.2500255
MO	29051010702	9343569	31501	3.608	0.012	38.5528783	-92.2161233
MO	29051010801	12273060	230824	4.739	0.089	38.5963298	-92.279527
MO	29051010802	16996113	17787	6.562	0.007	38.6082157	-92.2477655
MO	29051010901	15263661	1410961	5.893	0.545	38.6207319	-92.2133199
MO	29051010902	1923538	500365	0.743	0.193	38.5898295	-92.1921637
MO	29051020198	98460789	5397372	38.016	2.084	38.512942	-92.0783234
MO	29051020200	178427184	3864324	68.891	1.492	38.4273004	-92.2048694
MO	29051020300	217908836	975915	84.135	0.377	38.4181602	-92.3288821
MO	29051020400	53884055	215809	20.805	0.083	38.5392871	-92.2826257
MO	29051020500	167841875	86413	64.804	0.033	38.5088485	-92.4099662
MO	29051020600	165620139	4152848	63.946	1.603	38.6344528	-92.3634544
MO	29051020700	3091603	726609	1.194	0.281	38.5746163	-92.1646032
MO	29053950100	571976982	3050323	220.842	1.178	38.8302201	-92.6578319
MO	29053950200	31702710	1998832	12.24	0.772	38.9642547	-92.7041496
MO	29053950300	21123668	734745	8.156	0.284	38.9562321	-92.765976
MO	29053950400	9296577	37049	3.589	0.014	38.94408	-92.7204335
MO	29053950500	828595322	5654929	319.922	2.183	38.8495532	-92.9197444
MO	29055450101	196266297	496153	75.779	0.192	38.1608003	-91.4136951
MO	29055450103	141594343	0	54.67	0.	38.141558	-91.1590122
MO	29055450104	73920969	158937	28.541	0.061	38.1651954	-91.2623759
MO	29055450200	785260685	714685	303.191	0.276	37.9120761	-91.208638
MO	29055450301	148298998	1409298	57.259	0.544	38.0520711	-91.4717188
MO	29055450302	59125726	54839	22.829	0.021	38.0699995	-91.3834407
MO	29055450401	146999993	86731	56.757	0.033	37.9647198	-91.4472802
MO	29055450402	371538879	385643	143.452	0.149	37.8958096	-91.3892205
MO	29057480100	527411923	31999603	203.635	12.355	37.4377988	-93.7262911
MO	29057480200	741709055	10072994	286.375	3.889	37.4250558	-93.9431417
MO	29059480100	684374975	2982410	264.239	1.152	37.7897108	-93.0046155
MO	29059480200	157159602	358131	60.68	0.138	37.6707651	-93.1066936
MO	29059480301	317469314	989466	122.576	0.382	37.5901226	-92.9475434
MO	29059480302	242053673	579173	93.457	0.224	37.5073604	-93.1028807
MO	29061470100	871281884	8932416	336.404	3.449	39.9817797	-94.0390639
MO	29061470200	587611765	5994178	226.878	2.314	39.8659809	-93.9556057
MO	29063080101	334749216	3443098	129.247	1.329	39.9598757	-94.3421561
MO	29063080102	206963419	2501468	79.909	0.966	39.8400653	-94.2647386
MO	29063080200	549599813	5616122	212.202	2.168	39.871466	-94.4998991
MO	29065960100	1121572230	2311967	433.041	0.893	37.5818777	-91.4091642
MO	29065960200	806263437	1971924	311.3	0.761	37.6179988	-91.6820638
MO	29065960300	5426260	0	2.095	0.	37.6445824	-91.5476826
MO	29065960400	16379252	234890	6.324	0.091	37.6409506	-91.5155456
MO	29067950100	1122422369	2098042	433.37	0.81	36.929246	-92.3078757
MO	29067950200	877870655	362636	338.948	0.14	36.8720217	-92.8240341
MO	29067950500	106981080	59497	41.306	0.023	36.9470427	-92.667003
MO	29069360100	11850473	0	4.575	0.	36.5715464	-89.9671052
MO	29069360200	34648929	62419	13.378	0.024	36.6009999	-89.9975123
MO	29069360300	298878599	2995232	115.398	1.156	36.5367663	-90.1115925
MO	29069360400	292109490	1420930	112.784	0.549	36.3854167	-90.0186979
MO	29069360500	13991871	2635	5.402	0.001	36.2458539	-90.0508889
MO	29069360600	23646592	124169	9.13	0.048	36.2466893	-90.0208421
MO	29069360700	9773825	0	3.774	0.	36.2314913	-90.074966
MO	29069360800	158908802	1207341	61.355	0.466	36.1547527	-90.1668406
MO	29069360900	397057247	6699152	153.305	2.587	36.0981503	-90.0571387
MO	29069361000	162672985	1196653	62.808	0.462	36.0448923	-90.2642967
MO	29071800101	52114389	86808	20.121	0.034	38.510807	-90.8332477
MO	29071800102	74510308	3715051	28.769	1.434	38.5643271	-90.7910702
MO	29071800103	15374281	82319	5.936	0.032	38.4679242	-90.8899856
MO	29071800104	42405824	862362	16.373	0.333	38.4932402	-90.927351
MO	29071800201	10009809	1287242	3.865	0.497	38.5432389	-90.9815708
MO	29071800202	51196230	48380	19.767	0.019	38.5108439	-90.9975218
MO	29071800301	44669019	666405	17.247	0.257	38.5385058	-91.0623522
MO	29071800302	4274925	357528	1.651	0.138	38.5579124	-91.0216137
MO	29071800401	266321357	8841233	102.827	3.414	38.6048751	-91.2480799
MO	29071800403	127942591	182678	49.399	0.071	38.4870929	-91.1114659
MO	29071800404	243819229	487197	94.139	0.188	38.4814451	-91.2781871
MO	29071800501	308567864	295204	119.139	0.114	38.3433693	-91.1652666
MO	29071800502	205138867	504689	79.205	0.195	38.3220745	-91.3126968
MO	29071800603	19174258	21844	7.403	0.008	38.4659031	-90.9975853
MO	29071800604	4803985	0	1.855	0.	38.4475092	-91.0165513
MO	29071800605	42409455	0	16.374	0.	38.4268549	-91.0295253
MO	29071800606	37783051	19019	14.588	0.007	38.4254696	-90.9548395
MO	29071800702	21765516	30454	8.404	0.012	38.5008021	-90.7587895
MO	29071800703	48206318	520221	18.613	0.201	38.4683125	-90.8031033
MO	29071800704	5574820	0	2.152	0.	38.4838884	-90.7724166
MO	29071800801	138716310	1434468	53.559	0.554	38.3752521	-90.7938342
MO	29071800802	83786671	396140	32.35	0.153	38.3875134	-90.8585252
MO	29071800901	59877036	432347	23.119	0.167	38.3027318	-90.9844928
MO	29071800903	44150585	78300	17.047	0.03	38.3666576	-91.0002922
MO	29071800904	26486734	0	10.227	0.	38.347367	-90.9417907
MO	29071801000	288672891	414377	111.457	0.16	38.2559172	-90.9289562
MO	29071801101	40249286	0	15.54	0.	38.2317044	-91.1159927
MO	29071801102	81724300	49727	31.554	0.019	38.2393237	-91.2049891
MO	29073960100	29589312	2123285	11.424	0.82	38.6853417	-91.4731835
MO	29073960200	279834929	8856226	108.045	3.419	38.6341409	-91.5100652
MO	29073960300	551222995	3250504	212.828	1.255	38.4675376	-91.5123607
